table_name,column_pysical_name,column_logical_name,invalid_flag,special_translation,original_category,category,meaning,minimum_class,class_2,class_3,class_4,class_5,class_6,class_7,maximum_class,minimum_class_name,class_name_2,class_name_3,class_name_4,class_name_5,class_name_6,class_name_7,maximum_class_name,strength,note,valid_from,valid_to
"a_kyi","horse_memo1","馬特記１","1","0","0","725","障害練習","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","726","中間鞍傷","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","727","次走オッズチェック","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","728","時計速○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","729","時計速×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","730","脚使処難","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","731","根性なし","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","732","レース振スムーズ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","733","一本調子","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","734","完歩小さい","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","735","芝ダＯＫ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","736","スムーズさ欠","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","737","生ズルイ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","738","絞れれば","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","739","水浮ダ○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","740","追いかけられる○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","741","口出血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","742","馬装整備","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","743","芝ダ切れ目飛ぶ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","744","中間外傷","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","745","中間感冒","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","746","中間抜歯","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","747","調教不足","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","748","歯替わり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","749","馬場入り１番早い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","750","Pブリンカー効果あり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","751","舌くくり効果あり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","752","ノーズバンド効果あり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","753","鼻逆効果","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","754","舌くくりで出血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","755","ハミで口切る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","756","馬場入り前蹄鉄打ち直","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","757","ハミ替え","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","758","馬具変更","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","759","ハミ替え逆効果","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","760","転厩","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","761","厩務員替り","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","762","腰疲れ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","763","口硬い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","764","返し馬気合乗りすぎ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","765","口開けたまま走る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","766","パドック後出し","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","767","返し馬後出し","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","768","ハミ効かず","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","769","もたれる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","770","頭上げる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","771","ブリンカー必要","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","772","フラフラ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","773","芝切れ目気にする","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","774","芝切れ目躓く","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","775","脚部不安","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","779","再ゲートやる気失う","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","780","攻め駆けする","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","781","直線追うのやめる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","782","異常歩様","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","783","針立て直し効果○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","784","ムキになって走る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","785","仕掛け遅れる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","786","手綱切れる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","787","ゴチャつく","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","789","併せる形○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","790","ハミ敏感","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","791","トビ綺麗","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","792","硬い馬場○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","793","硬い馬場×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","794","調教注意（戒告）","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","795","脚抜きいいダ○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","796","脚抜きいいダ×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","797","乾いたダ○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","798","乾いたダ×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","799","中間フレグモーネ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","800","ソエ良化","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","801","馬場入場後再検量","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","802","多頭数○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","803","耳立てる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","804","直線余力あり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","805","ゲート入り嫌がる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","806","ヨレる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","807","併せる形×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","808","右回り△","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","809","荒れ馬場○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","810","荒れ馬場△","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","811","荒れ馬場×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","812","ハナこだわらず","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","813","スタート抜群","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","814","蹄鉄ずれる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","815","レース直前ボロ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","816","仕掛け早い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","817","馬場良い所通る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","818","馬場悪い所通る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","819","展開厳しい","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","820","展開恵まれ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","821","不正駆歩","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","822","濡れたダ○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","823","返し馬落馬","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","824","暖かくなってくる○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","825","水浮くダ×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","826","パドック先頭","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","827","返し馬スムーズ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","828","返し馬逆方向へ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","829","パドック尻尾振る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","830","制御が乱暴","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","831","濡れたダ×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","832","パドック立ち上がる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","833","パドック舌出す","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","834","返し馬気合つける","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","835","返し馬元気","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","836","返し馬のびのび","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","837","返し馬口割る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","838","返し馬掛かる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","839","返し馬舌越す","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","840","ハミ気にする","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","841","尻尾短い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","842","尻っ跳ね","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","843","あくび","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","844","馬場入り嫌がる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","845","厩務員に引かれて歩く","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","846","パドックハミ気にする","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","847","軟らかい芝×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","848","背ったる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","849","馬場入場後騎乗","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","850","返し馬立ち上がる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","851","返し馬尻っぱね","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","852","パドック外側から馬引","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","853","レースセンス抜群","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","854","蛇行","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","855","(名パド)文字気にする","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","856","厩務員に甘える","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","857","返し馬軽目","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","858","返し馬抑える","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","859","器官疾患","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","860","返し馬怒る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","861","パドック柵蹴る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","862","パドック機嫌良し","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","863","パドック口出血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","864","返し馬気負う","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","865","パドック耳動かす","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","866","返し馬やる気","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","867","返し馬しっかり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","868","返し馬バネ利いた動き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","869","緩急苦手","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","870","高速馬場○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","871","高速馬場×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","872","上がり速い○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","873","上がり速い×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","874","上がり掛かる○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","875","上がり掛かる×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","876","直線挟まる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","877","新潟外回り向き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","878","新潟内回り向き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","879","競走中止","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","880","完勝","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","881","距離○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","882","展開向かず","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","883","追って案外","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","884","４角一杯","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","885","出ムチ入る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","886","展開向く","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","887","二の脚速い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","888","後ろから行くとダメ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","889","前に行く○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","890","後ろから行く○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","901","左第１趾骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","902","右第１趾骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","903","左中手骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","904","右第３中手骨複骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","905","右第１指骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","906","左第１指骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","907","右第３中手骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","908","左第１指関節開放脱臼","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","909","左下腿骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","910","左第１指節種子骨粉砕","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","911","右第３中手骨罅裂骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","912","左手根骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","913","右第１指骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","914","心不全","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","915","左第３中手骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","916","右下腿骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","917","右中足骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","918","右第１指骨複骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","919","右第１指関節脱臼","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","920","右第１指関節開放性脱","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","921","左第３手根骨複骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","922","左第１指関節開放性脱","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","923","左第３中手骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","924","右前種子骨靱帯断裂","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","925","両第１指関節開放性脱","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","926","右前繋靭帯不全断裂","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","927","歯ぎしり（パドック）","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","928","レース後口出血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","929","騎乗してパドック周回","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","930","喉不安","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","931","右手根骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","932","両前浅屈腱不全断裂","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","933","両後繋靭帯不全断裂","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","934","両後管部挫創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","935","腹部挫創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","936","鼻梁部挫創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","937","背部挫創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","938","頭部打撲傷","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","939","頭部挫傷","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","940","頭部外傷","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","941","舌部裂創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","942","肺充血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","943","右第１指節種子骨粉砕","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo1","馬特記１","1","0","0","944","右腸骨々折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","033","口向き悪い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","034","放馬","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","035","落鉄","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","037","揉まれ弱い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","038","芝向き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","039","ダート向き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","040","心房細動","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","041","喉鳴り","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","042","熱発","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","043","鼻出血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","044","ソエ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","045","恐がり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","046","脚腫れる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","047","コズミ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","048","腰フラ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","049","気悪","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","050","素直","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","051","根性有り","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","052","ハミ悪","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","053","頭高い(レース中)","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","054","内枠×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","055","外枠×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","056","内枠○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","057","外枠○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","058","スタート良い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","059","スタート悪い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","060","内もたれ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","061","外もたれ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","062","ハナ条件","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","063","ダ重い○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","064","ダ重い×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","065","ダ軽い○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","066","ダ軽い×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","067","ダ少し掛○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","068","ダ少し掛×","","","","","","","","","","","","","","","","","","","",""
